ticker,52WeekChange_imputed,Avg Volume_imputed,Beta_imputed,Cash/sh_imputed,Current Ratio_imputed,Debt/Eq_imputed,EPS next 5Y_imputed,EPS next Q_imputed,EPS next Y_imputed,Employees_imputed,Forward P/E_imputed,Insider Own_imputed,Insider Trans_imputed,LT Debt/Eq_imputed,Market Cap_imputed,P/E_imputed,P/FCF_imputed,Perf Half Y_imputed,Perf Month_imputed,Perf Quarter_imputed,Quick Ratio_imputed,Recom_imputed,Sales Q/Q_imputed,SandP52WeekChange_imputed,Short Ratio_imputed,ask_imputed,dayHigh_imputed,enterpriseToEbitda_imputed,fiftyDayAverage_imputed,fiftyTwoWeekLow_imputed,forwardPE_imputed,open_imputed,pegRatio_imputed,previousClose_imputed,priceToSalesTrailing12Months_imputed,regularMarketDayHigh_imputed,regularMarketDayLow_imputed,regularMarketOpen_imputed,regularMarketPreviousClose_imputed,regularMarketPrice_imputed,shortRatio_imputed,twoHundredDayAverage_imputed
HGEN,0.5463917,2310000000.0,4.95,0.0,3.9,0.0,0.2,-0.1,0.0,2.0,1.4,0.001,0.0,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,3.9,2.0,0.0,0.15542006,0.17,1.7,0.75,-4.081,0.7605343,1.5,17.275,1.81,0.01,11.61,1.9804318,0.75,9.5,1.81,11.61,1.81,0.04,12.840109
HUSA,-0.564,2830000000.0,0.4,0.37,9.7,0.0,0.2,-0.1,0.0,2.0,15.7,0.001,0.0,0.0,12360000000.0,102.44,9.02,0.4642,0.4058,0.1117,9.7,2.0,-0.5,0.15542006,0.18,1.7,1.9,-9.415,1.4691429,0.86,17.275,1.81,-0.04,1.94,8.938519,1.9,1.64,1.81,1.94,1.81,1.04,1.6180797
JFIN,0.5463917,3680000000.0,1.59,0.19,0.1,0.0,0.2,0.09,0.0,7.0,3.52,0.002,0.0,0.0,27970000000.0,4.91,0.22,1.3781,-0.18780000000000002,1.3784999999999998,0.1,3.0,0.0,0.15542006,0.25,2.96,0.75,-4.081,0.7605343,1.6,17.275,3.15,0.01,4.08,0.06942094,0.75,2.66,3.15,4.08,1.81,0.08,12.840109
LOGC,0.5463917,1550000000.0,1.11,0.0,9.6,0.34,0.2,-0.41,0.0,41.0,12.33,0.001,0.0,0.34,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,9.6,1.5,0.0,0.15542006,0.01,0.5088,0.75,-4.081,7.0565715,0.25,17.275,0.55,0.01,4.08,0.06942094,0.75,2.66,0.55,4.08,0.55,4.25,6.9294243
LONE,-0.900369,2310000000.0,3.27,0.07,0.1,0.0,0.2,-0.04,0.72,84.0,12.33,0.031,0.0,0.0,5380000000.0,3.64,0.07,-0.45899999999999996,-0.22390000000000002,-0.5097,0.1,2.0,-0.815,0.15542006,0.22,0.5088,0.75,3.648,0.7605343,0.19,-0.8865385,0.55,0.01,2.27,0.03303814,0.75,0.19,0.55,1.11,0.55,0.08,0.5076978
NETE,0.5463917,1520000000.0,1.5,0.2,0.8,3.54,0.2,-0.09,0.494,82.0,149.8,0.021,0.0,3.21,52230000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,0.8,3.0,-0.17,0.15542006,0.05,7.1,8.69,-4.081,0.7605343,1.47,-113.25,1.81,0.01,7.74,0.4956205,8.69,3.5,1.81,7.74,0.55,0.21,12.840109
NNDM,0.5463917,1930000000.0,1.82,0.84,12.5,0.03,0.2,-0.08,0.0,68.0,12.33,0.001,0.0,0.03,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,11.6,2.0,-0.897,0.15542006,0.19,1.55,0.75,-4.081,0.7605343,0.51,17.275,1.54,0.01,2.86,20.884453,0.75,1.5,1.54,2.86,1.54,0.74,12.840109
OAS,-0.9130435,20990000000.0,3.79,0.19,1.2,0.0,0.1011,-0.07,-0.258,609.0,12.33,0.015,0.0,0.0,83800000000.0,3.64,0.22,-0.0414,-0.4959,-0.6379,1.1,3.7,-0.6859999999999999,0.15542006,3.05,0.44,0.3,3.339,0.7605343,0.19,-0.6672727,0.55,-0.13,4.08,0.10007097,0.3,0.19,0.55,4.08,0.236,3.97,12.840109
SELB,0.5463917,1240000000.0,1.59,0.0,2.7,0.0,0.2,0.1,0.452,2.0,12.33,0.002,0.0,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,2.7,2.1,0.0,0.15542006,0.01,1.69,1.82,-4.081,0.7605343,0.25,17.275,1.81,0.01,2.27,0.06942094,1.82,2.66,1.81,2.27,0.55,0.08,12.840109
SLCA,-0.5794481,1500000000.0,2.83,2.21,2.1,2.07,0.2,-0.35,-0.085,2177.0,1.77,0.036000000000000004,0.0,2.01,278480000000.0,102.44,0.22,1.3937,-0.0279,-0.09369999999999999,1.6,3.1,-0.563,0.15542006,7.73,2.68,2.97,11.648,3.9974287,0.79,-3.5462961,4.25,0.01,4.42,0.24759263,2.97,3.8,4.25,4.42,4.25,0.08,2.9974637
SLNO,0.5463917,1190000000.0,0.56,0.0,7.5,0.0,0.15,-0.09,0.0,12.0,12.33,0.001,1.6522999999999999,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,0.0,7.5,1.3,0.0,0.15542006,0.36,2.24,0.55,-4.081,0.7605343,1.18,17.275,2.2,0.01,2.27,0.06942094,0.55,2.66,2.2,2.27,2.2,0.07,2.376007
SPI,0.5463917,6800000000.0,0.96,0.19,0.3,0.0,0.2,-0.06,0.0,63.0,1.77,0.5333,0.0,0.0,140110000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,0.3,2.0,-0.603,0.15542006,0.0,5.59,0.75,-4.081,0.7605343,0.55,17.275,1.81,0.01,2.27,0.8367439,0.75,5.5,1.81,2.27,1.81,0.12,12.840109
SSSS,0.5463917,1550000000.0,1.31,1.33,1.0,0.67,0.2,0.43,0.9351,6.0,6.05,0.188,0.2725,0.2,167800000000.0,209.77,0.22,0.9677,-0.1856,0.27,1.3,1.0,-0.6,0.15542006,1.27,0.5088,0.75,-4.081,0.7605343,3.6,17.275,1.81,-0.04,2.27,0.06942094,0.75,2.66,1.81,2.27,0.55,1.57,12.840109
SUNW,0.5463917,1550000000.0,1.76,0.47,1.3,0.62,0.1,-0.05,0.85,178.0,15.7,0.0172,0.0,0.35,27970000000.0,102.44,0.22,1.3781,2.3719,1.3784999999999998,1.2,3.0,-0.48100000000000004,0.15542006,0.03,2.27,2.44,-5.329,0.7605343,0.29,-18.8325,2.67,-0.49,2.54,0.06942094,2.44,2.22,2.67,2.54,0.55,0.11,12.840109
ZOM,0.5463917,1190000000.0,1.59,0.05,1.2,0.11,0.2,0.0,0.33299999999999996,28.0,12.33,0.001,0.0,0.07,58760000000.0,102.44,0.22,1.3781,1.7558,-0.5097999999999999,15.3,2.0,0.0,0.15542006,0.36,0.5088,0.75,-3.51,0.7605343,0.25,17.275,0.55,-0.04,4.08,0.06942094,0.75,2.66,0.55,4.08,0.55,0.07,12.840109
ZSAN,0.5463917,5280000000.0,1.59,0.07,0.7,0.61,0.2,-0.11,0.667,28.0,12.33,0.005,0.0,0.4,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,0.7,1.7,0.0,0.15542006,0.04,0.5088,0.75,-4.081,0.7605343,0.25,-3.5679998,0.55,0.01,2.27,0.06942094,0.75,1.01,0.55,4.08,0.55,0.08,1.0224748
AGLE,0.5463917,1550000000.0,1.81,0.07,10.2,0.0,0.2,-0.39,0.0,83.0,12.33,0.012,0.0,0.0,27970000000.0,3.64,0.22,1.3781,-0.0602,1.3784999999999998,10.2,2.1,0.0,0.14525354,0.04,0.5088,19.83,-1.945,0.7605343,0.25,-4.1294117,0.55,0.01,4.08,0.06942094,19.83,2.66,0.55,4.08,0.55,0.08,12.840109
ANIX,0.5463917,1550000000.0,1.45,0.33,7.6,0.0,0.2,-0.11,-0.085,7.0,12.33,0.054000000000000006,0.0,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,7.6,2.0,0.0,0.14525354,0.01,2.25,2.25,-4.081,2.2905715,0.38,17.275,0.55,0.01,2.97,0.06942094,2.25,2.6,0.55,2.97,0.55,0.08,12.840109
APM,0.5463917,1380000000.0,1.82,0.13,2.0,0.01,0.2,-0.29,0.016,36.0,12.33,0.3766,0.0,0.01,27970000000.0,102.44,0.22,-0.0819,1.7558,1.3784999999999998,2.0,2.0,0.365,0.14525354,0.03,1.58,2.81,-4.081,0.7605343,1.16,-4.62069,2.8,0.01,2.27,0.06942094,2.81,2.66,2.8,2.27,2.8,0.13,3.093942
CTEK,-0.13684213,1030000000.0,1.59,0.19,1.9,0.11,0.2,-0.14,0.0,2.0,149.8,0.022000000000000002,0.0,0.06,14050000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,0.8,2.5,0.0,0.14525354,0.03,2.25,0.75,-4.081,0.7605343,0.25,17.275,1.81,-0.11,2.27,0.06942094,0.75,1.35,1.81,2.27,0.55,1.26,1.5908571
CVU,0.5463917,1550000000.0,1.59,0.15,1.5,0.0,0.09,0.06,0.0,7.0,8.17,0.017,0.0,0.0,27970000000.0,6.66,110.25,1.3781,1.7558,1.3784999999999998,1.2,3.0,0.0,0.14525354,0.01,2.25,2.53,-4.081,0.7605343,0.25,17.275,2.4,0.01,2.56,0.06942094,2.53,2.66,2.4,2.56,2.4,0.08,2.8911428
EBON,0.5463917,1060000000.0,4.95,0.0,1.0,0.0,0.2,-0.1,-0.536,2.0,12.33,0.001,0.0,0.0,27970000000.0,102.44,7.28,1.3781,1.7558,1.3784999999999998,1.3,2.0,0.625,0.14525354,0.04,10.09,0.55,-4.081,0.7605343,3.8,17.275,1.81,-0.04,9.04,12.57391,0.55,2.66,1.81,9.04,1.81,0.04,12.840109
GRNQ,0.5463917,2230000000.0,1.82,0.01,0.3,0.28,0.2,-0.1,0.0,60.0,15.7,0.001,0.0,0.2,27970000000.0,102.44,0.22,2.6332999999999998,1.7558,1.3784999999999998,0.3,3.0,0.0,0.14525354,0.01,0.5088,1.16,-59.464,0.7605343,0.21,17.275,1.02,-0.04,1.22,0.06942094,1.16,1.02,1.02,1.22,1.02,0.04,12.840109
HGBL,1.02,2230000000.0,1.45,0.06,0.9,0.01,0.2,0.05,0.0,7.0,4.23,0.008,0.0,0.0,27970000000.0,14.53,0.22,1.3781,1.7558,-0.0495,0.8,2.0,-0.17600000000000002,0.14525354,0.16,2.25,0.75,-4.081,0.7605343,0.55,17.275,1.81,-0.04,2.02,0.06942094,0.75,2.66,1.81,2.02,1.81,0.2,12.840109
HYMC,0.5463917,1060000000.0,1.59,0.79,4.1,0.0,0.2,-0.1,0.159,4.0,12.33,0.001,0.0,0.0,27970000000.0,3.64,0.22,1.3781,1.7558,1.3784999999999998,3.7,2.0,0.0,0.14525354,0.04,0.5088,0.55,-4.081,0.7605343,0.25,17.275,1.81,0.01,9.04,0.06942094,0.55,7.52,1.81,9.04,0.55,0.04,12.840109
ITRM,0.5463917,1190000000.0,1.59,0.57,0.4,0.0,0.2,-0.06,0.0,2.0,12.33,0.003,0.0,0.0,27970000000.0,102.44,0.22,-0.5922999999999999,1.7558,1.3784999999999998,0.4,3.2,0.0,0.14525354,0.05,0.5088,0.75,-4.081,0.7605343,0.25,17.275,1.02,-0.04,1.2,0.06942094,0.75,1.02,1.02,1.2,1.02,0.8,1.7912072
JFU,0.5463917,1370000000.0,1.59,2.47,0.6,0.0,-0.1322,-0.19,-0.536,1946.0,12.33,0.001,0.0,0.0,165680000000.0,3.64,0.22,1.3781,1.7558,1.3784999999999998,0.2,3.0,-0.544,0.14525354,0.16,2.96,0.75,-4.081,0.7605343,0.72,17.275,0.99,0.01,0.99,0.06942094,0.75,2.66,0.99,0.99,0.99,0.17,12.840109
JOB,0.5463917,2230000000.0,1.59,0.07,1.3,0.0,0.2,-0.16,0.0,344.0,15.7,0.008,0.0,1.53,27970000000.0,1.06,101.95,1.3781,1.7558,1.3784999999999998,1.3,2.0,-0.302,0.14525354,0.03,1.02,1.24,-4.081,0.7605343,0.17,17.275,1.05,-0.04,1.19,0.06942094,1.24,1.01,1.05,1.19,1.05,0.04,12.840109
MESO,0.5463917,1080000000.0,1.59,0.73,1.5,0.0,0.488,-0.23,0.0,8.0,15.7,0.001,0.0,0.12,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,1.5,1.8,-0.65,0.14525354,0.04,2.25,0.75,-4.081,0.7605343,0.25,17.275,1.81,-0.67,2.27,42.983047,0.75,2.66,1.81,2.27,0.55,0.17,12.840109
MLND,0.5463917,1190000000.0,0.84,0.02,5.4,0.01,0.2,-0.46,0.0,25.0,12.33,0.113,0.0,0.0,27970000000.0,102.44,0.22,-0.6701,1.7558,1.3784999999999998,5.4,1.7,0.0,0.14525354,0.03,0.5088,0.75,-4.081,0.7605343,1.26,-0.9815951,1.81,-0.04,1.92,0.06942094,0.75,1.59,1.81,1.92,0.55,0.07,12.840109
NAKD,-0.94665074,10570000000.0,1.59,0.02,0.6,0.0,0.2,-0.06,0.0,260.0,12.33,0.10640000000000001,0.0,0.0,8930000000.0,3.64,0.22,-0.5852,-0.5427000000000001,-0.8826,0.2,3.0,-0.33,0.14525354,0.04,0.2,0.222,-0.79,0.38454285,0.1,17.275,0.222,0.01,0.223,0.06942094,0.222,0.1812,0.222,0.223,0.222,0.06,0.5073743
NR,0.5463917,2029999999.9999998,3.15,0.4,4.0,0.27,0.2,-0.17,0.742,2200.0,12.33,0.026000000000000002,0.023700000000000002,0.25,27970000000.0,102.44,3.06,1.3781,1.7558,-0.5024000000000001,2.1,2.2,-0.529,0.14525354,1.25,0.83,1.24,10.541,0.7605343,0.65,17.275,1.19,-0.03,1.18,0.06942094,1.24,0.8,1.19,1.18,1.19,0.08,1.7119565
OAS,-0.93375397,20990000000.0,3.79,0.19,1.2,0.0,0.1011,-0.07,-0.258,609.0,12.33,0.015,0.0,0.0,83800000000.0,3.64,0.22,-0.0414,-0.4959,-0.6379,1.1,3.7,-0.6859999999999999,0.14525354,3.05,0.44,0.3,3.371,0.7605343,0.19,-0.6672727,0.55,-0.76,4.08,0.10007097,0.3,0.19,0.55,4.08,0.236,3.97,12.840109
PDLI,0.5463917,1070000000.0000001,1.59,0.75,13.7,0.03,0.14,0.06,0.833,7.0,70.83,0.009000000000000001,0.0,0.03,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,13.3,2.0,0.0,0.14525354,0.01,2.25,0.75,-4.081,0.7605343,0.25,17.275,2.93,-0.43,3.22,0.06942094,0.75,2.66,2.93,3.22,2.93,0.08,12.840109
SYN,0.5463917,1190000000.0,2.1,0.29,2.6,0.0,0.2,-0.17,0.0,11.0,12.33,0.001,0.0,0.0,27970000000.0,3.64,0.22,1.3781,-0.48979999999999996,1.3784999999999998,2.6,2.0,0.0,0.14525354,0.09,0.5088,0.75,-0.844,0.7605343,0.25,17.275,0.55,0.01,4.08,0.06942094,0.75,2.66,0.55,4.08,0.55,0.08,12.840109
AESE,0.5463917,2230000000.0,1.82,0.31,0.9,0.23,0.2,-0.15,0.0,2.0,149.8,0.001,0.0,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,0.0176,0.9,1.5,0.0,0.04607,0.07,0.5088,1.3,-4.081,0.7605343,0.4,17.275,1.26,0.01,2.27,0.06942094,1.3,1.59,1.26,2.27,0.55,0.08,12.840109
AMC,-0.75325996,6750000000.0,1.92,0.07,0.4,0.0,-0.332,-0.15,-0.1589,3952.0,70.83,-0.1118,0.0,0.0,27970000000.0,102.44,0.22,-2.697,1.7558,1.3784999999999998,0.4,3.4,-0.987,0.89871,0.01,4.2,0.75,2.939,0.7605343,1.95,17.275,3.9,0.01,4.08,0.06942094,0.75,2.66,3.9,4.08,2.13,0.08,12.840109
CNET,0.5463917,2230000000.0,1.82,0.05,1.5,0.01,0.44299999999999995,-0.1,0.0,449.0,15.7,0.001,0.0,0.01,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,1.5,2.0,-0.32899999999999996,0.00401,0.36,0.5088,1.72,-4.081,0.7605343,0.54,17.275,1.4,-0.04,2.02,0.06942094,1.72,1.07,1.4,2.02,0.55,0.08,12.840109
CNK,0.5463917,1550000000.0,1.59,0.19,1.2,0.0,-0.004,-1.19,0.0,2.0,149.8,0.002,0.914,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,1.2,2.3,0.0,1.06458,3.09,0.5088,0.75,-4.081,0.7605343,1.5,-25.242422,0.55,0.7,2.27,0.06942094,0.75,2.66,0.55,2.27,0.55,0.08,12.840109
LONE,-0.900369,-0.6829999999999999,3.27,0.07,0.1,0.0,-0.31,-0.04,0.72,84.0,12.33,0.031,0.0,0.0,5380000000.0,102.44,0.07,-0.45899999999999996,-0.22390000000000002,-0.5097,0.1,2.0,-0.815,0.47419998,0.22,0.5088,0.325,3.648,0.7605343,0.19,17.275,0.55,-0.04,4.08,0.06942094,0.325,0.19,0.55,4.08,0.55,0.08,0.5076978
LUB,-0.18179001,2230000000.0,1.08,0.51,0.7,0.97,-0.556,-0.1,0.0,2.0,1.77,-0.1118,0.0,0.0,27970000000.0,102.44,0.22,1.3781,18880000000.0,0.1401,0.7,2.0,0.0,0.37548,0.01,2.98,0.55,-4.081,0.7605343,0.46,17.275,3.15,-0.04,3.22,0.06942094,0.55,2.66,3.15,3.22,0.55,0.08,12.840109
CBAT,0.5463917,2230000000.0,2.08,0.0,0.4,2.19,0.3,-0.1,0.0,58.0,15.7,0.298,0.2357,0.0,27970000000.0,102.44,0.22,1.3781,3.6974,1.3784999999999998,0.3,2.0,0.07,0.17227387,0.01,3.36,3.8,-4.081,0.7605343,0.36,17.275,3.68,0.01,2.63,8.748435,3.8,3.2,3.68,2.63,3.68,0.08,0.8672857
CEI,0.5463917,5280000000.0,0.89,0.05,1.3,0.0,0.2,-0.1,0.0,2.0,12.33,0.0999,0.0,0.0,29800000000.0,0.0,0.22,1.3781,1.7558,1.3784999999999998,1.3,3.0,-0.722,0.17227387,0.19,0.5088,1.16,-4.561,0.5977143,0.46,17.275,0.7,-0.04,1.92,72.88436,1.16,0.86,0.7,1.92,0.7,0.53,12.840109
ENSV,0.5463917,4730000000.0,2.27,0.01,0.1,0.0,0.2,-0.06,0.5,186.0,12.33,0.16190000000000002,0.0,0.0,27970000000.0,102.44,0.22,0.3956,1.7558,1.3784999999999998,0.1,2.5,-0.667,0.17227387,0.7,0.5088,0.75,29.958,0.7605343,0.075,-1.5427272,0.55,-0.03,2.27,0.06942094,0.75,2.66,0.55,2.27,0.55,0.08,12.840109
GME,0.5463917,1150000000.0,1.13,0.0,1.1,1.34,0.2,-0.85,0.0,14000.0,15.7,0.075,-0.0009,0.61,27970000000.0,102.44,2.74,1.3781,1.7558,1.3784999999999998,0.7,3.0,0.0,0.17227387,0.01,0.5088,14.8,-4.081,8.246572,0.38,17.275,1.81,0.1,2.27,0.06942094,14.8,1.01,1.81,2.27,0.55,0.08,12.840109
HUSA,-0.16000003,2830000000.0,0.4,0.31,9.7,0.0,0.2,-0.08,0.0,2.0,15.7,0.001,0.0,0.0,12360000000.0,102.44,0.22,0.36090000000000005,0.4058,0.1117,9.7,2.0,-0.5,0.17227387,0.18,1.93,1.9,-4.401,1.4691429,0.86,17.275,2.17,-0.04,1.94,8.938519,1.9,1.75,2.17,1.94,2.17,1.04,1.6180797
MNK,-0.526971,5600000000.0,1.59,0.07,1.5,5.41,-0.11699999999999999,1.35,-0.36590000000000006,3400.0,0.19,0.003,0.0,5.39,27970000000.0,3.64,0.22,-0.6222,1.7558,1.3784999999999998,1.2,3.5,-0.149,0.17227387,0.01,0.5088,1.07,-4.081,0.7605343,0.75,0.1870324,0.55,-0.01,1.09,0.06942094,1.07,0.75,0.55,1.09,0.55,11.56,2.3782609
OEG,0.5463917,1860000000.0,0.7,0.12,1.0,0.0,0.25,-0.14,0.0,2.0,12.33,0.028999999999999998,0.0,0.28,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,1.0,3.0,0.0,0.17227387,0.04,0.5088,0.55,-4.081,0.7605343,0.18,17.275,0.88,-0.04,1.08,0.06942094,0.55,0.81,0.88,1.08,0.88,0.07,12.840109
PIXY,0.5463917,2640000000.0,1.05,0.51,1.2,0.0,0.2,-0.1,0.0,2700.0,12.33,0.001,0.0,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,-0.42119999999999996,1.2,2.0,0.0,0.17227387,0.25,2.82,0.55,-4.081,3.9562857,0.38,17.275,2.69,0.01,3.59,0.06942094,0.55,2.66,2.69,3.59,0.55,0.09,12.840109
PPSI,0.11720693,6750000000.0,0.7,0.8,2.3,0.17,0.06,-0.1,0.0,95.0,12.33,0.004,0.8151999999999999,0.14,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,1.8,2.0,-0.055999999999999994,0.17227387,0.03,4.55,4.02,-4.075,0.7605343,0.9,17.275,5.15,0.01,1.83,0.06942094,4.02,4.21,5.15,1.83,5.15,0.17,12.840109
RAVE,0.5463917,1470000000.0,1.82,0.16,2.0,0.0,0.1,-0.06,0.0,22.0,12.33,0.002,0.0,4.4,27970000000.0,102.44,0.22,0.0675,1.7558,1.3784999999999998,2.0,3.0,-0.484,0.17227387,0.12,0.5088,0.9064,-4.081,0.7605343,0.38,-5.408666,0.55,-0.04,2.27,0.06942094,0.9064,2.66,0.55,2.27,0.55,0.04,0.70107144
TAT,-0.46296299,2640000000.0,1.36,0.11,1.0,0.0,0.2,-0.06,0.0,147.0,12.33,0.129,0.0,0.0,27970000000.0,102.44,0.7,1.3781,1.7558,0.1401,0.9,3.0,-0.622,0.17227387,0.52,0.5088,0.75,2.705,0.7605343,0.12,17.275,0.55,0.01,1.92,0.06942094,0.75,0.26,0.55,1.92,0.55,0.86,0.26164284
UAMY,0.5463917,1370000000.0,1.11,0.0,0.3,0.11,0.2,-0.06,0.0,103.0,12.33,0.079,0.0,0.06,19180000000.0,3.64,0.22,1.3781,-0.1429,1.3784999999999998,0.2,3.0,-0.304,0.17227387,0.28,0.44,0.3,-37.403,0.7605343,0.22,17.275,0.546,-0.04,2.27,0.06942094,0.3,2.66,0.546,2.27,0.55,0.08,12.840109
WSTL,0.5463917,3680000000.0,1.59,0.07,5.0,0.05,0.025,-0.06,0.0,2.0,12.33,0.008,0.0,0.03,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,4.0,3.0,0.0,0.17227387,0.01,0.5088,0.75,-4.081,0.7605343,0.25,2.6136665,0.55,-0.04,4.08,0.06942094,0.75,0.77,0.55,4.08,0.55,0.17,0.9326429
ACRS,2.3687944,1190000000.0,1.38,1.82,4.0,0.23,0.2,-0.3,0.0,7.0,15.7,0.001,0.0,0.21,27970000000.0,102.44,0.22,1.3781,1.7558,1.025,1.3,1.2,0.0,0.17227387,0.03,0.5088,0.75,-2.243,0.7605343,0.7,-3.5526319,1.81,-0.01,2.27,0.06942094,0.75,2.66,1.81,2.27,0.55,0.17,12.840109
ATXI,0.5463917,1190000000.0,0.21,0.0,4.3,0.0,0.2,-0.1,1.238,4.0,29.23,0.016,-0.0148,0.0,72530000000.0,3.64,0.22,1.3781,1.7558,1.3784999999999998,4.3,1.5,0.0,0.17227387,0.99,3.14,4.2098,-4.081,0.7605343,1.5,30.2,5.19,-0.04,4.08,0.06942094,4.2098,4.46,5.19,4.08,5.19,2.79,12.840109
AXAS,0.5463917,1190000000.0,1.59,0.0,1.2,0.0,0.02,-0.02,0.0,65.0,12.33,0.002,0.0,3.24,27970000000.0,102.44,0.22,0.1628,1.7558,1.3784999999999998,1.2,3.5,0.0,0.17227387,1.32,0.5088,0.1748,-4.081,0.7605343,0.25,17.275,0.55,-0.04,4.08,0.06942094,0.1748,2.66,0.55,4.08,0.55,0.08,12.840109
BKYI,0.5463917,1190000000.0,1.11,0.02,0.5,0.0,0.2,-0.01,0.0,15.0,12.33,0.001,0.0,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,0.4,3.0,-0.5710000000000001,0.17227387,0.04,0.5088,0.52,-4.081,0.7605343,0.35,17.275,0.55,-0.04,2.27,0.06942094,0.52,2.66,0.55,2.27,0.55,0.13,12.840109
BRN,0.5463917,2230000000.0,1.45,0.0,1.3,0.0,0.2,-0.1,0.0,41.0,12.33,0.004,0.0,0.0,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,1.3,2.0,0.0,0.17227387,0.22,0.97,0.75,-12.878,0.7605343,0.3,17.275,1.05,-0.04,1.02,0.45833945,0.75,1.07,1.05,1.02,1.05,0.09,12.840109
ENDP,0.5463917,1360000000.0,1.54,0.07,2.2,0.0,0.2,0.12,0.0,2.0,2.14,0.013000000000000001,0.0,0.0,27970000000.0,102.44,3.32,1.3781,1.7558,1.3784999999999998,1.9,2.9,0.0,0.17227387,0.01,0.5088,0.75,15.653,0.7605343,0.7,17.275,1.81,-0.1,4.08,0.06942094,0.75,2.66,1.81,4.08,0.55,0.08,12.840109
FBIO,0.5463917,1450000000.0,1.59,0.0,3.5,0.0,0.434,-0.22,0.0,8.0,15.7,0.002,0.2768,1.15,27970000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,3.5,2.0,0.0,0.17227387,0.03,0.5088,0.55,-4.081,4.03,1.04,17.275,0.55,-0.1,4.08,6.735706,0.55,2.66,0.55,4.08,0.55,0.07,12.840109
GNMK,0.5463917,1180000000.0,2.51,0.19,5.7,0.0,0.2,-0.06,0.0,2.0,15.7,0.002,-0.1251,0.78,27970000000.0,102.44,0.22,0.8043,1.7558,1.3784999999999998,5.2,1.9,0.0,0.17227387,0.04,0.5088,0.75,-4.081,0.7605343,0.25,17.275,1.81,1.24,2.27,0.06942094,0.75,1.64,1.81,2.27,0.55,0.08,12.840109
GPOR,-0.7582418,5290000000.0,6.76,0.02,0.5,8.26,0.2,-0.19,0.2915,298.0,1.77,0.009000000000000001,0.0144,8.26,27970000000.0,102.44,0.14,1.3781,1.7558,1.3784999999999998,0.5,3.5,-0.7120000000000001,0.17227387,0.01,0.5088,0.75,-4.081,0.7605343,0.35,1.7624139,0.55,-0.04,2.27,0.06942094,0.75,2.66,0.55,2.27,0.55,7.32,12.840109
LAC,0.5463917,3610000000.0,4.95,0.0,1.0,0.0,0.2,-0.1,-0.536,321.0,12.33,0.3737,0.0,0.0,1150000000.0,27.3,0.22,1.3781,1.7558,1.3784999999999998,1.3,2.0,0.0,0.17227387,0.04,12.8,0.55,-4.081,7.758,1.92,17.275,1.81,-0.04,9.04,-766.82184,0.55,12.61,1.81,9.04,1.81,1.14,12.840109
MCEP,0.5463917,1550000000.0,1.05,0.07,0.2,0.9,0.0155,0.1,13.5,100.0,2.22,0.1935,0.0,0.0,36470000000.0,102.44,3.4,1.3781,-0.1516,1.3784999999999998,0.2,3.0,-0.938,0.17227387,0.05,2.25,2.52,-32.07,0.7605343,1.2,2.35,2.4,-19.19,2.49,0.68978864,2.52,2.66,2.4,2.49,2.4,0.07,2.893913
OPTT,0.5463917,2230000000.0,1.82,0.78,4.6,0.09,0.2,-0.06,0.0,29.0,15.7,0.001,0.0,0.0,31190000000.0,102.44,0.22,1.3781,1.7558,1.3784999999999998,4.6,3.0,0.0,0.17227387,0.01,2.25,0.75,-4.081,1.1964706,0.25,17.275,2.36,0.01,2.27,0.06942094,0.75,2.13,2.36,2.27,2.36,0.17,12.840109
OXBR,1.4159019,4900000000.0,0.99,0.9,1.0,0.03,0.2,-0.08,0.0,2.0,15.7,0.013000000000000001,0.0,0.03,27970000000.0,102.44,9.02,1.3781,1.7558,1.3784999999999998,0.3,1.0,1.5,0.17227387,0.0,1.76,2.27,15.653,0.7605343,0.7,17.275,2.22,-0.04,2.95,0.06942094,2.27,2.04,2.22,2.95,2.22,0.23,12.840109
