ticker,52W Low_imputed,52WeekChange_imputed,Avg Volume_imputed,Change_imputed,EPS next 5Y_imputed,EPS next Y_imputed,EPS past 5Y_imputed,Insider Own_imputed,Insider Trans_imputed,Inst Trans_imputed,Perf Half Y_imputed,Perf Month_imputed,Perf Week_imputed,Perf YTD_imputed,ROI_imputed,SMA20_imputed,SMA200_imputed,SMA50_imputed,Sales Q/Q_imputed,SandP52WeekChange_imputed,ask_imputed,bid_imputed,dayHigh_imputed,dayLow_imputed,enterpriseToEbitda_imputed,enterpriseToRevenue_imputed,fiftyDayAverage_imputed,fiftyTwoWeekLow_imputed,forwardEps_imputed,forwardPE_imputed,open_imputed,pegRatio_imputed,priceToSalesTrailing12Months_imputed,regularMarketDayHigh_imputed,regularMarketDayLow_imputed,regularMarketOpen_imputed,shortRatio_imputed,trailingEps_imputed,twoHundredDayAverage_imputed,ATR_imputed,Beta_imputed,Cash/sh_imputed,Current Ratio_imputed,Debt/Eq_imputed,EPS next Q_imputed,Employees_imputed,Forward P/E_imputed,LT Debt/Eq_imputed,P/B_imputed,P/E_imputed,P/S_imputed,Quick Ratio_imputed,Recom_imputed,Rel Volume_imputed,Short Ratio_imputed
HUSA,-0.0392,-0.16000003,2770000000.0,-0.1009,0.2,0.0,0.13,0.001,0.0,0.3116,0.4642,0.4058,0.2353,0.063,-0.365,-0.2952,-0.4303,-0.3615,-0.5,0.15509713,1.7,1.83,2.55,1.92,-4.401,6.804,1.4691429,0.86,-0.23,-0.6744681,2.3,0.01,17.238573,2.55,1.92,2.3,1.04,-0.514,1.6180797,0.48,0.4,0.37,9.7,0.0,-0.1,2.0,0.19,0.0,1.43,3.64,17.46,9.7,2.0,0.84,0.18
JFU,1.135,-0.16000003,1370000000.0,-0.114,-0.1322,-0.36590000000000006,-0.162,0.001,0.0,0.004699999999999999,2.5074,-0.4266,0.10490000000000001,-0.9075,-0.373,-0.2218,0.1377,1.4875999999999998,-0.544,0.15509713,0.44,0.8,0.75,4.21,-19.88,1.584,3.9562857,0.72,-0.23,-0.6744681,0.99,0.01,17.238573,0.75,4.21,0.99,0.17,-0.045,4.554236,0.11,1.59,2.47,0.6,0.0,-0.14,1946.0,12.33,0.0,0.21,3.64,0.45,1.3,3.0,0.49,0.16
KNDI,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0,-0.162,0.027000000000000003,0.0,0.0361,2.5074,-0.1429,0.2353,0.31079999999999997,-0.038,-0.0741,0.1377,1.4875999999999998,0.0,0.15509713,0.44,0.8,14.8,4.21,69.12,1.584,3.9562857,2.17,-0.06,-0.6744681,5.15,0.01,17.238573,14.8,4.21,5.15,1.96,-0.045,4.554236,0.64,2.03,0.07,1.7,0.14,-0.08,7.0,0.19,0.05,0.4,56.91,3.32,1.4,2.0,0.28,0.95
LMFA,1.19,-0.16000003,3680000000.0,-0.114,0.2,-0.36590000000000006,-0.16699999999999998,0.035,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.42100000000000004,-0.0741,0.1377,1.4875999999999998,-0.304,0.15509713,0.44,0.8,0.75,0.65,-19.88,1.584,3.9562857,0.3,-0.23,-0.6744681,0.7,0.01,4.5265694,0.75,4.21,0.7,0.17,-0.045,4.554236,0.1,1.59,0.42,16.5,0.03,-0.08,10.0,0.19,0.03,0.39,3.64,0.15,16.5,3.0,0.36,0.01
LONE,1.135,-0.16000003,2310000000.0,-0.1106,0.2,0.72,-0.31,0.031,0.0,-0.2921,-0.45899999999999996,-0.22390000000000002,-0.0043,-0.9117000000000001,-0.047,-0.3111,-0.7909999999999999,-0.38020000000000004,-0.815,0.15509713,0.44,0.205,0.75,0.19,3.209,3.64,3.9562857,0.19,-0.26,-0.793077,0.31,0.01,0.039052773,0.75,0.19,0.31,0.27,-8.706,0.48841727,0.07,3.27,0.07,0.1,0.0,-0.04,84.0,12.33,0.0,0.4,3.64,0.03,0.1,2.0,1.76,0.22
MCEP,1.135,-0.16000003,1550000000.0,-0.114,0.0155,0.0,-0.168,0.002,0.0,0.0645,2.5074,-0.1516,0.2353,-0.0885,-0.038,-0.0741,0.1377,1.4875999999999998,0.0,0.15509713,0.44,2.3,2.55,3.5,-19.88,2.274,3.9562857,1.5,-0.23,-0.6744681,2.4,-22.82,17.238573,2.55,4.21,2.4,0.08,-0.045,4.554236,0.17,1.05,0.07,0.2,0.9,0.1,7.0,2.49,0.0,0.16,3.64,0.03,0.2,2.0,0.6,0.05
MYOV,1.135,-0.16000003,1550000000.0,-0.10220000000000001,0.2,0.18899999999999997,-0.162,0.018000000000000002,1.3272,0.0626,1.4043999999999999,-0.4302,0.2353,-0.0885,0.025,-0.2218,0.0716,1.4875999999999998,0.0,0.15509713,2.25,1.03,17.21,4.21,-19.88,62.197,19.37543,4.14,-2.02,-6.955446,2.4,0.01,17.238573,17.21,4.21,2.4,0.04,-2.852,15.325507,1.4,2.6,1.11,2.1,0.0,-0.74,214.0,12.33,0.0,0.4,3.64,41.66,2.1,1.9,0.78,1.61
NCTY,1.135,-0.16000003,1480000000.0,-0.114,0.2,-0.536,0.337,0.451,0.0,1.7541,-0.2784,0.061399999999999996,0.2353,-0.0885,-0.42100000000000004,-0.038,0.1377,-0.1937,-0.987,0.15509713,0.44,0.8,1.02,0.46,-19.88,1.584,3.9562857,0.35,0.52,-0.6744681,0.93,0.01,17.238573,1.02,0.46,0.93,1.91,-0.045,4.554236,0.09,1.59,0.02,0.1,0.0,-0.06,61.0,12.33,0.0,0.4,3.64,0.03,0.1,4.0,6.02,0.52
NR,1.135,-0.16000003,1550000000.0,-0.11019999999999999,0.15,0.742,-0.168,0.026000000000000002,0.023700000000000002,-0.0718,0.5672,-0.4064,-0.1923,-0.8724,0.001,-0.0741,0.1377,-0.31579999999999997,-0.529,0.15509713,1.1,0.8,1.24,1.05,-19.88,0.361,3.9562857,0.65,-0.16,-8.125,1.19,-0.04,17.238573,1.24,1.05,1.19,3.15,-0.635,1.7119565,0.13,3.15,0.4,4.0,0.27,-0.17,2200.0,0.19,0.25,0.16,3.64,0.15,2.1,2.2,1.27,1.25
OAS,0.16670000000000001,-0.16000003,20990000000.0,-0.1081,0.1011,-0.258,-0.158,0.015,0.0,-0.3782,-0.0414,-0.4959,-0.2432,-0.9140999999999999,0.03,-0.1741,-0.8051999999999999,-0.3063,-0.6859999999999999,0.15509713,0.44,0.4433,0.3,0.19,3.371,2.088,3.9562857,0.19,-0.23,-1.2173913,0.236,-0.45,0.09804235,0.3,0.19,0.236,3.97,-14.115,4.554236,0.06,3.79,0.19,1.2,0.0,-0.07,609.0,0.19,0.0,0.4,3.64,0.04,1.1,3.7,2.58,3.05
OMP,1.135,-0.16000003,1550000000.0,-0.114,0.2165,6.757999999999999,-0.162,0.461,0.0,0.0645,2.5074,-0.1429,0.2353,-0.0885,0.31,-0.0741,0.1377,1.4875999999999998,-0.342,0.15509713,0.44,0.8,9.08,5.5,5.093,0.72,3.9562857,2.8,1.9,3.2631578,5.15,-1.09,17.238573,9.08,5.5,5.15,0.08,0.255,7.6410356,0.63,1.59,0.79,1.2,0.0,0.42,103.0,3.79,2.52,0.75,21.75,0.62,1.1,3.4,0.28,1.89
OXBR,1.135,-0.16000003,3860000000.0,-0.114,0.2,0.0,-0.156,0.013000000000000001,0.0,-0.4436,1.6823,0.7934,0.2353,-0.0885,-0.038,0.4537,0.1377,1.4875999999999998,1.5,0.15509713,1.76,2.07,14.8,1.67,-19.88,1.584,3.9562857,0.7,-0.23,-0.6744681,2.4,0.01,17.238573,14.8,2.04,2.4,0.22,-0.027,4.554236,0.6,0.94,0.9,1.0,0.03,-0.08,2.0,0.19,0.03,1.73,3.64,10.51,1.3,1.0,0.55,0.0
PHX,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0,0.13,0.001,0.0668,0.0645,2.5074,-0.20199999999999999,0.2353,-0.8724,0.025,-0.18469999999999998,0.1377,1.4875999999999998,-0.65,0.15509713,2.25,1.46,14.8,4.21,-19.88,2.082,3.9562857,1.43,-0.23,-0.6744681,1.62,0.01,17.238573,14.8,4.21,1.62,0.73,-0.514,4.554236,0.14,1.12,0.1,1.9,0.53,-0.08,22.0,0.19,0.5,0.48,3.64,0.15,1.9,3.0,1.86,0.95
RESN,1.135,-0.16000003,1250000000.0,-0.114,0.2,0.364,-0.24100000000000002,0.028999999999999998,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.038,-0.0741,0.1377,1.4875999999999998,0.0,0.15509713,2.45,1.03,2.76,4.21,-19.88,1.584,3.9562857,0.25,-0.28,-0.6744681,2.76,0.01,17.238573,2.76,4.21,2.76,0.08,-0.045,4.554236,0.2,3.2,0.0,4.5,0.0,-0.1,7.0,0.19,0.0,4.32,3.64,0.03,4.5,1.8,1.07,0.01
SSSS,1.7201,-0.16000003,1150000000.0,-0.114,0.15,0.9351,0.636,0.188,0.0,-0.1041,0.9677,-0.1856,-0.1376,0.6733,-0.03,-0.0741,0.1377,-0.1555,-0.6,0.15509713,9.7,10.84,13.6401,3.5,-19.88,1.453,3.9562857,3.6,0.5,-0.6744681,1.81,0.01,17.238573,13.6401,9.08,1.81,1.57,0.225,9.167174,0.78,1.31,1.33,1.3,0.67,0.43,6.0,6.05,0.2,0.77,209.77,121.7,1.3,1.0,0.63,1.27
TAT,0.9367,-0.16000003,2640000000.0,-0.11220000000000001,0.2,0.0,-0.163,0.129,0.0,156400000000.0,0.16079999999999997,-0.073,0.2353,-0.5241,0.358,-0.0741,0.1377,1.4875999999999998,-0.622,0.15509713,0.44,0.236,0.75,3.5,-19.88,1.584,3.9562857,0.12,0.06,-0.6744681,5.15,0.01,17.238573,0.75,4.21,5.15,0.86,-0.56,4.554236,0.04,1.29,0.13,1.0,0.0,-0.06,147.0,12.33,0.0,0.4,3.64,0.42,0.9,3.0,0.23,0.52
UONEK,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0,0.15,0.25,0.0,-0.516,2.5074,-0.1429,0.3553,-0.0885,0.07200000000000001,-0.0741,0.1377,1.4875999999999998,-0.375,0.15509713,0.44,1.22,0.75,4.21,-19.88,1.584,3.9562857,0.56,-0.23,-0.6744681,5.15,0.01,0.21377468,0.75,4.21,5.15,0.13,-0.545,4.554236,0.19,0.84,1.25,1.7,5.57,-0.1,2.0,0.19,5.26,0.34,3.64,0.17,1.7,3.0,0.6,0.07
ARTL,1.135,-0.16000003,1190000000.0,-0.114,0.2,0.0,-0.162,0.071,0.0,156400000000.0,2.5074,0.034,0.2353,-0.0885,-0.42100000000000004,-0.2218,0.1377,1.4875999999999998,0.0,0.15542006,0.44,1.03,0.75,4.21,-16.258,1.584,0.92754287,0.61,-1.64,-0.6744681,0.93,0.01,17.238573,0.75,4.21,0.93,0.22,-0.045,1.1187913,0.19,1.59,0.0,5.4,0.0,-0.36,3.0,12.33,0.0,0.93,3.64,0.03,5.4,3.0,0.49,0.17
CNET,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0,0.44299999999999995,0.001,0.0,-0.4163,2.5074,15870000000.0,0.2353,-0.0885,-0.365,0.0206,0.282,1.3514,-0.32899999999999996,0.15542006,0.44,0.8,1.72,4.21,-19.88,0.879,3.9562857,0.54,-0.23,-0.6744681,1.4,0.01,17.238573,1.72,4.21,1.4,0.08,-0.045,4.554236,0.19,1.82,0.05,1.5,0.01,-0.1,449.0,0.19,0.01,2.86,3.64,0.63,1.5,2.0,0.49,0.36
GPOR,1.135,-0.16000003,3730000000.0,-0.1117,0.2,-0.36590000000000006,-0.162,0.009000000000000001,0.0,156400000000.0,2.5074,-0.2531,0.2353,-0.0885,-0.42100000000000004,-0.0741,0.1377,1.4875999999999998,-0.7120000000000001,0.15542006,0.44,0.8,0.75,4.21,-19.88,1.584,3.9562857,0.35,0.26,-0.6744681,1.81,-0.03,17.238573,0.75,4.21,1.81,0.08,-0.045,4.554236,0.08,1.59,0.02,0.5,8.26,-0.18,103.0,2.54,8.26,0.4,3.64,0.11,0.5,3.5,0.32,5.33
HGEN,1.135,-0.16000003,2310000000.0,-0.1043,0.2,0.0,0.13,0.001,0.0,0.8737,2.5074,3.7415,0.2353,-0.0885,-0.365,-0.038,5.3335,2.1758,0.0,0.15542006,0.44,1.01,14.8,9.5,-19.88,1.584,3.9562857,1.5,-0.23,-0.6744681,1.81,0.01,17.238573,14.8,9.5,1.81,0.04,-0.514,4.554236,0.11,4.95,0.0,3.9,0.0,-0.56,2.0,1.4,0.0,0.4,3.64,3.92,3.9,2.0,0.49,0.17
HUSA,-0.0392,-0.16000003,2830000000.0,-0.1009,0.2,0.0,0.13,0.001,0.0,0.3116,0.4642,0.4058,1.0,0.063,-0.365,-0.2952,-0.4303,0.2416,-0.5,0.15542006,1.7,1.83,1.9,1.64,-4.401,14.557,1.4691429,0.86,-0.23,-0.6744681,1.81,-0.04,17.238573,1.9,1.64,1.81,1.04,-0.514,1.6180797,0.48,0.4,0.37,9.7,0.0,-0.1,2.0,0.19,0.0,1.43,3.64,17.46,9.7,2.0,0.84,0.18
JFIN,1.135,-0.16000003,1250000000.0,-0.11710000000000001,0.2,0.961,-0.162,0.002,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.436,-0.038,0.1377,1.4875999999999998,0.0,0.15542006,2.96,2.22,0.75,3.5,-32.07,1.584,3.067143,1.6,0.8,-0.6744681,3.15,0.01,17.238573,0.75,3.5,3.15,0.08,-0.045,4.554236,0.31,1.59,0.19,0.1,0.0,0.09,7.0,3.52,0.0,0.21,4.91,0.03,0.1,3.0,0.14,0.25
LOGC,1.135,-0.10365254,1550000000.0,-0.114,0.2,0.0,-0.162,0.006999999999999999,0.0,156400000000.0,2.5074,-0.1085,0.2353,-0.0885,-0.03,-0.038,0.1377,1.4875999999999998,0.0,0.15542006,0.44,0.8,14.8,4.21,-4.936,1.584,3.9562857,0.25,-1.64,-0.6744681,5.15,0.01,17.238573,14.8,4.21,5.15,4.25,-0.045,4.554236,0.89,1.11,0.0,9.6,0.34,-0.41,41.0,0.19,0.34,0.4,3.64,83.06,9.6,1.5,1.01,1.3
LONE,1.135,-0.16000003,2310000000.0,-0.1106,0.2,0.72,-0.31,0.031,0.0,-0.2921,-0.45899999999999996,-0.22390000000000002,-0.0043,-0.9117000000000001,-0.047,-0.3111,-0.7909999999999999,-0.38020000000000004,-0.815,0.15542006,0.44,0.205,0.75,0.19,3.209,3.64,3.9562857,0.19,-0.26,-0.793077,0.31,0.01,0.039052773,0.75,0.19,0.31,0.27,-8.706,0.48841727,0.07,3.27,0.07,0.1,0.0,-0.04,84.0,12.33,0.0,0.4,3.64,0.03,0.1,2.0,1.76,0.22
NETE,1.135,-0.16000003,1470000000.0,-0.1292,0.2,0.494,0.433,0.021,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.512,0.10859999999999999,0.2884,-0.32630000000000003,-0.17,0.15542006,7.1,0.8,14.8,4.21,-19.88,0.772,3.9562857,1.47,-0.06,-123.00166,5.15,0.01,17.238573,14.8,4.21,5.15,0.21,-1.32,6.098643,1.13,1.5,0.2,0.8,3.54,-0.09,82.0,0.19,3.21,10.78,3.64,0.51,0.8,3.0,0.28,0.05
NNDM,3.6863,-0.16000003,1930000000.0,-0.1292,0.2,0.0,0.13,0.001,0.0,156400000000.0,2.5074,-0.1429,1.0,-0.0885,-1.002,0.4672,0.1377,1.4875999999999998,-0.897,0.15542006,1.55,1.53,14.8,2.1411,-19.88,7.624,3.9562857,0.51,-0.23,-0.6744681,1.54,0.01,17.238573,14.8,2.1411,1.54,0.74,-1.42,4.554236,0.29,1.82,0.84,12.5,0.03,-0.08,68.0,0.19,0.03,1.39,3.64,23.76,11.6,2.0,1.86,0.19
OAS,0.16670000000000001,-0.16000003,20990000000.0,-0.1081,0.1011,-0.258,-0.158,0.015,0.0,-0.3782,-0.0414,-0.4959,-0.2432,-0.9140999999999999,0.03,-0.1741,-0.8051999999999999,-0.3063,-0.6859999999999999,0.15542006,0.44,0.4433,0.3,0.19,3.339,2.088,3.9562857,0.19,-0.23,-0.6672727,0.236,-0.13,0.09804235,0.3,0.212,0.236,3.97,-14.115,4.554236,0.06,3.79,0.19,1.2,0.0,-0.07,609.0,12.33,0.0,0.4,3.64,0.04,1.1,3.7,2.58,3.05
SELB,1.135,-0.16000003,1240000000.0,-0.114,0.2,0.0,-0.162,0.002,0.0,156400000000.0,2.5074,-0.1429,0.0206,0.042,0.025,-0.3093,-0.4117,1.4875999999999998,0.0,0.15542006,1.69,1.68,1.82,4.21,-19.88,1.584,3.9562857,1.28,-0.23,-7.4565215,5.15,0.01,17.238573,1.82,4.21,1.81,0.08,-0.045,4.554236,0.23,1.59,0.0,2.7,0.0,0.1,27.0,0.19,0.0,0.4,3.64,0.15,2.7,2.1,0.15,0.04
SLCA,3.8481,-0.5794481,1110000000.0,-0.1335,0.2,-0.085,-0.32,0.036000000000000004,0.0036,-0.1128,1.3937,-0.0279,-0.0415,-0.5122,-0.131,-0.106,0.015700000000000002,0.004699999999999999,-0.563,0.15542006,2.68,2.67,2.97,3.8,11.648,1.286,3.9974287,0.79,-1.08,-3.5462961,4.25,0.01,0.24759263,2.97,3.8,4.25,7.08,-5.727,2.9974637,0.25,2.83,2.21,2.1,2.07,-0.35,2177.0,0.19,2.01,0.37,3.64,0.19,1.6,3.1,0.72,7.73
SLNO,1.135,-0.16000003,1250000000.0,-0.1076,0.15,0.0,-0.162,0.001,1.6522999999999999,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.9540000000000001,0.11109999999999999,0.1377,1.4875999999999998,0.0,0.15542006,2.24,2.23,14.8,4.21,-19.88,1.584,3.9562857,1.18,-0.42,-5.261905,2.2,0.01,17.238573,14.8,4.21,2.2,0.08,-0.658,2.376007,0.21,0.56,0.0,7.5,0.0,-0.09,12.0,0.19,0.0,1.66,3.64,0.14,7.5,2.0,0.4,0.04
SPI,1.135,1.7826085,6800000000.0,-0.114,0.1,0.0,-0.077,0.5333,0.0,2.7713,2.5074,-0.1429,0.2353,4.371,-0.159,-0.038,0.1377,1.4875999999999998,-0.603,0.15542006,5.59,0.8,0.75,5.5,-19.88,1.883,3.9562857,0.55,-0.23,-0.6744681,5.15,0.01,1.1308169,0.75,5.5,5.15,0.12,-1.2,4.554236,2.92,0.96,0.19,0.3,0.0,-0.06,63.0,0.19,0.0,12.82,3.64,1.13,0.3,3.0,0.32,0.0
SSSS,1.7201,-0.16000003,1550000000.0,-0.114,0.1,0.9351,0.636,0.188,0.2725,-0.1041,0.9677,-0.1856,-0.1376,0.6733,-0.03,-0.0741,0.1377,-0.1555,-0.6,0.15542006,9.7,10.84,13.6401,3.5,-19.88,1.584,3.9562857,3.6,0.5,-0.6744681,1.81,0.01,17.238573,13.6401,9.08,1.81,1.57,0.225,9.167174,0.78,1.31,1.33,2.1,0.67,0.43,6.0,6.05,0.2,0.77,209.77,121.7,1.3,1.0,0.63,1.27
SUNW,1.135,-0.16000003,12650000000.0,-0.11220000000000001,0.1,0.85,0.32799999999999996,0.0172,0.0,0.168,2.5074,2.5039,0.2353,0.672,-0.6829999999999999,-0.0741,1.7893999999999999,1.3417,-0.48100000000000004,0.15542006,2.27,1.94,2.44,2.22,-19.88,1.182,0.9623714,0.29,-0.12,-18.8325,5.15,-0.49,17.238573,2.44,2.22,5.15,0.11,-1.346,4.554236,0.87,1.76,0.47,1.3,0.62,-0.05,178.0,0.19,0.35,7.18,3.64,1.08,1.2,3.0,0.61,0.03
ZOM,1.135,-0.16000003,1190000000.0,-0.1081,0.2,0.0,-0.285,0.001,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.42100000000000004,-0.1741,0.1377,1.4875999999999998,-0.304,0.15542006,0.44,0.8,0.75,4.21,-19.88,1.584,3.9562857,0.25,-0.02,-4.92,5.15,0.01,17.238573,0.75,4.21,5.15,0.17,-0.045,4.554236,0.01,1.59,0.05,15.3,0.11,0.0,28.0,12.33,0.07,0.4,3.64,0.49,15.3,2.0,0.44,0.36
ZSAN,0.778,-0.16000003,5280000000.0,-0.114,0.2,0.0,-0.162,0.005,0.0,-0.20670000000000002,2.5074,-0.1429,-0.0241,-0.0885,-0.42100000000000004,-0.1741,0.1377,-0.5085999999999999,0.0,0.15542006,0.44,0.8,0.75,4.21,-19.88,1.584,3.9562857,0.25,-0.2,-0.6744681,5.15,0.01,17.238573,0.75,4.21,5.15,0.08,-0.045,4.554236,0.14,1.59,0.07,0.7,0.0,-0.11,28.0,0.19,0.4,2.07,3.64,0.03,0.7,1.7,0.34,0.04
AGLE,1.135,-0.16000003,1550000000.0,-0.10460000000000001,0.2,0.017,-0.22,0.012,0.4769,-0.0171,0.7506,-0.1429,-0.005699999999999999,-0.0812,-0.42100000000000004,-0.2218,0.1377,1.4875999999999998,0.0,0.14525354,0.44,0.8,7.82,4.21,-19.88,1.584,3.9562857,0.25,-1.7,-4.1294117,5.15,0.01,17.238573,7.82,4.21,5.15,0.08,-2.19,4.554236,0.49,1.81,0.0,10.2,0.0,-0.39,83.0,12.33,0.0,0.75,3.64,0.15,10.2,2.1,0.34,0.04
ANIX,1.135,-0.16000003,1550000000.0,-0.1246,0.2,-0.085,0.13,0.054000000000000006,0.0,-0.0171,2.5074,-0.1429,0.2353,-0.0885,0.025,-0.0741,0.0189,0.004699999999999999,0.0,0.14525354,2.25,2.61,14.8,2.6,-5.006,1.584,2.2905715,0.25,-0.51,-0.6744681,1.81,0.01,17.238573,14.8,2.6,2.4,0.08,-0.045,2.2800715,0.2,1.45,0.0,7.6,0.0,-0.11,7.0,12.33,0.0,7.16,3.64,0.03,7.6,2.0,0.16,0.01
APM,1.135,-0.8191942,1380000000.0,-0.1073,0.2,0.016,-0.24100000000000002,0.3766,0.0,-0.2926,2.5074,0.061399999999999996,0.2353,-0.8371999999999999,-1.03,-0.0741,0.1377,1.4875999999999998,0.365,0.14525354,1.58,1.45,2.81,3.5,-8.373,1.584,3.9562857,1.16,-0.58,-0.6744681,2.8,0.01,71.5304,2.81,3.5,2.8,0.13,-0.536,3.0895286,0.85,2.51,0.13,2.0,0.01,-0.29,36.0,12.33,0.01,4.32,3.64,161.64,2.0,2.0,1.39,0.03
CTEK,1.135,-0.16000003,1030000000.0,-0.114,0.2,0.324,-0.391,0.022000000000000002,0.0,0.0645,2.5074,-0.1429,0.2353,-0.0885,0.025,-0.2833,0.1377,1.4875999999999998,-0.098,0.14525354,0.44,0.8,1.4321,1.35,-19.88,1.584,3.9562857,0.25,-0.46,-0.6744681,5.15,-0.11,17.238573,1.4321,1.35,5.15,1.26,-0.045,4.554236,0.17,1.49,0.19,1.9,0.11,-0.14,2.0,0.19,0.06,0.4,3.64,0.11,0.8,2.5,0.11,0.01
CVU,1.135,-0.16000003,1550000000.0,-0.11720000000000001,0.09,0.0,-0.24100000000000002,0.017,0.0,-0.0241,2.5074,-0.1429,0.2353,-0.0885,0.034,-0.0741,0.1377,-0.1675,0.0,0.14525354,2.25,2.22,2.53,2.22,-19.88,1.584,3.9562857,0.25,0.8,-0.6744681,2.4,0.01,17.238573,2.53,2.22,2.4,0.08,-38.769,4.554236,0.17,1.59,0.15,1.5,0.0,0.06,7.0,8.17,0.0,0.4,6.66,0.03,1.2,3.0,0.41,0.01
EBON,1.135,-0.16000003,1060000000.0,-0.1117,0.2,-0.536,-0.162,0.001,0.0,0.8737,2.5074,0.020099999999999996,0.2353,0.8759999999999999,-0.03,-0.2218,0.1377,0.3858,0.625,0.14525354,10.09,6.45,14.8,4.21,-19.88,14.298,3.9562857,3.8,-0.23,-0.6744681,5.15,-0.04,17.238573,14.8,4.21,5.15,0.71,1.76,4.554236,0.11,4.95,0.0,1.0,0.0,-0.1,2.0,12.33,0.0,12.82,3.64,3.92,1.3,2.0,0.44,0.04
GRNQ,1.135,-0.16000003,1190000000.0,-0.1066,0.2,0.0,-0.162,0.001,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.038,-0.2833,0.1377,1.4875999999999998,0.0,0.14525354,0.44,1.03,1.16,1.02,-19.88,1.584,3.9562857,0.21,-0.07,-0.6744681,1.02,-0.04,18.22497,1.16,1.02,1.02,0.04,-0.045,4.554236,0.26,1.59,0.01,0.3,0.28,-0.14,60.0,0.19,0.2,0.4,3.64,0.15,0.3,3.0,0.49,0.01
HGBL,1.135,-0.16000003,1360000000.0,-0.114,0.2,1.5881999999999998,0.165,0.008,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.038,-0.2833,0.10880000000000001,-0.38020000000000004,-0.17600000000000002,0.14525354,2.25,0.8,14.8,4.21,-19.88,1.584,3.9562857,0.55,-0.23,-0.6744681,1.81,0.01,17.238573,14.8,4.21,1.81,0.2,0.13,4.554236,0.23,1.45,0.06,0.9,0.01,0.05,7.0,4.23,0.0,0.4,14.53,0.15,0.8,2.0,0.32,0.16
HYMC,1.135,-0.16000003,1060000000.0,-0.114,0.2,-0.536,-0.162,0.001,0.0,156400000000.0,2.5074,0.020099999999999996,0.2353,-0.0885,-0.42100000000000004,-0.2218,0.1377,-0.32630000000000003,-0.11,0.14525354,7.6,7.6,8.05,7.52,-19.88,1.584,10.561571,0.25,-0.23,-0.6744681,5.15,0.01,11.710025,8.05,7.52,5.15,0.17,-0.045,4.554236,0.92,1.59,0.79,4.1,0.0,-0.08,2.0,12.33,0.0,0.4,3.64,23.99,3.7,2.0,1.2,0.04
ITRM,1.135,-0.16000003,1190000000.0,-0.114,0.2,0.0,-0.162,0.003,0.0,156400000000.0,2.5074,0.061399999999999996,0.2353,-0.0885,-0.038,-0.038,-0.5074000000000001,1.4875999999999998,0.0,0.14525354,1.06,1.03,14.8,1.02,-0.768,1.584,3.9562857,0.25,-1.83,-0.6744681,1.02,0.01,17.238573,14.8,1.02,1.02,0.04,-0.615,4.554236,0.17,1.59,0.57,0.4,0.0,-0.06,2.0,12.33,0.0,0.4,3.64,0.06,0.4,3.2,0.78,0.05
JFU,0.23329999999999998,-0.16000003,1370000000.0,-0.114,-0.1322,-0.36590000000000006,-0.162,0.001,0.0,0.004699999999999999,2.5074,-0.4266,0.10490000000000001,-0.9075,-0.373,-0.1741,0.1377,1.4875999999999998,-0.544,0.14525354,0.44,0.8,0.75,4.21,-19.88,1.584,3.9562857,0.72,-0.23,-0.6744681,0.96,0.01,17.238573,0.75,4.21,0.96,0.17,-0.045,4.554236,0.11,1.59,2.47,0.6,0.0,-0.14,1946.0,12.33,0.0,0.21,3.64,0.45,0.2,3.0,0.49,0.16
JOB,1.135,-0.16000003,2020000000.0,-0.13449999999999998,0.2,0.0,-0.266,0.008,0.0,0.0361,2.5074,-0.1429,0.2353,-0.0885,-0.038,-0.2833,0.1377,1.4875999999999998,-0.302,0.14525354,1.02,1.01,14.8,4.21,-19.88,1.584,3.9562857,0.17,-0.44,-0.6744681,1.81,0.01,17.238573,14.8,4.21,1.81,0.04,-0.045,4.554236,0.08,1.59,0.07,1.3,0.0,-0.16,2.0,0.19,0.0,0.4,1.06,0.15,1.3,2.0,0.24,0.03
MESO,2.8556,-0.16000003,1250000000.0,-0.114,0.488,0.0,-0.162,0.001,0.0,0.0129,2.5074,-0.20199999999999999,-0.2998,-0.0885,-0.098,-0.0741,0.1377,1.4875999999999998,-0.65,0.14525354,2.25,12.4,14.8,4.21,-19.88,1.584,3.9562857,0.25,-0.23,-0.6744681,1.81,-0.67,42.983047,14.8,4.21,1.81,0.17,-0.045,4.554236,0.19,1.59,0.73,1.5,0.0,-0.23,8.0,0.19,0.12,2.33,3.64,0.15,1.5,1.8,0.47,0.04
